,AAP,ABBV,ABT,ACN,AGN,AIG,ALL,AMGN,AMZN,AXP,BA,BAC,BIIB,BK,BLK,BMY,C,CAT,CELG,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DHR,DIS,DUK,EMR,EXC,F,FB,FDX,FOX,FOXA,GD,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KMI,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NEE,NKE,ORCL,OXY,PCLN,PEP,PFE,PG,PM,PYPL,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,USD,UTX,V,VZ,WBA,WFC
COP,0.0020422279213603953,0.0020717600225948736,-5.736891896002577e-05,0.001195499687596487,-0.0031423518535258917,0.0021506377746524433,-0.00011305534987754663,0.0007157357602107241,0.0013480392268530605,0.0034474008558801937,0.002609464232086234,0.004341816045128445,0.00023088063523774079,0.002149451158953175,0.001918897843245118,0.001762581490840413,0.004109036779781526,0.0023514056345599727,0.0007746028511777696,-0.0004948769585729925,0.0001316822189985896,0.0027110159681821575,0.008146424178828937,0.00014377282429307145,0.0002419001501417517,-0.00012402736579098558,0.0031111020312377027,0.0007300962222585313,0.002143584825073616,-0.0006686945886669179,0.001510084672186613,-8.122300245534824e-05,0.0020696521779279566,-0.0006403153917720213,0.002724035679876269,0.0012366066431017265,0.0015118097847840362,0.001269184872469969,0.0004700877602587859,0.0007154838306551918,0.0025644740768102697,-0.0005557767368066976,-0.0007279614574277963,0.003342949318095084,0.005785044178579194,0.0013694048430884988,0.0008246876016150825,0.0012615522116472015,0.001601605595773894,-0.0005235617362900613,0.0024310053842848114,0.0014321084962209923,-0.0003898851045982976,0.0011759740549173662,0.0005048485754629299,0.0018531198262845803,0.0011191910590204518,0.00015663191440207127,0.0003134773672362037,-0.0005546013203211688,0.00329417097620251,0.0002887206083349106,-0.0008870281129906084,2.4522892625032625e-05,0.0006996214069342635,0.0036949239758736468,-0.0005371643855040313,-0.0014184114143254783,-0.0001932984236602325,0.00017272269361892083,0.0021151295929171224,0.0006714546504631111,-0.00030728211890801617,0.0014933123262808317,-0.0012273462672578743,-0.0011195809869053873,-0.0007912959829910883,-0.00022176458754174182,-0.00019302945805553003,-0.0005156497713553806,0.002558951709102481,-0.00012862979150958905,0.000172015654836438,0.0003318508601471644,0.0006581320722645263,0.001578788279047966,0.0011964900070700207,0.0007564168736695902,0.0028174130523310643,0.0017478157381516017,0.001872085445305334,0.0027638891735066564,0.0007578683933004863,0.00014459870955267862,-0.00019372262984132491,-0.00010015444300292714,0.0021318239933762724
COST,0.0017079916814519733,0.00022107071294884283,0.001331754964778121,0.0006383773849533733,0.0012466406676605582,0.0002510305320235217,0.0007036032932690669,0.0009082679816439698,0.00012641691634389472,0.000486589109969491,0.0009539974709992603,0.0006213292697700245,-8.178041655651581e-05,-0.00023998739868366485,0.0006678957392878574,0.001222379040745484,0.00012960464027212854,0.0010982017682590714,0.0005840660053701161,0.0008391856871456266,0.0008793770089467592,0.000254864617222502,0.00014377282429307145,0.0023567901803863444,0.0012101930144413923,0.0006823958408037665,0.0003606487429267865,0.0006228508065492342,0.00037492469228799424,0.0007427059436895171,0.0008892062747739549,0.0007521281105245857,0.000654914465242016,6.148922369105051e-05,0.0001430892951042117,-0.0007433015882038589,-0.0007927368732983721,0.0005266142379649914,0.0007625653398789365,-0.00017932614190427362,0.000713876847451408,0.0012145915021079278,0.0012709423930098286,0.0008435086725899904,0.0005263172770980591,0.0013720984489357163,0.0007070935175585244,0.0008314801893921164,0.0011482343383152206,0.00022569137685100567,0.00011526955331013596,-0.0005114489397537577,0.00035918431902054655,0.0008484171230707758,0.00035777794402476725,0.0012729788705614484,0.0006777729675271811,0.00041915785595763244,0.0004894109246657876,0.00019224008882508595,1.535207647372178e-05,0.0004404950707978201,0.0005920740907998722,0.00032173268568995965,0.0006730978713961057,0.0007849315812912933,0.0007854486441155645,0.0004493168025484544,-2.4157988286935818e-05,-5.3193560346187274e-05,-0.00048364783372821605,0.0007601315977757822,0.0006225261671959785,0.0003858175934579367,0.0003991420075304717,0.0008330558042346229,0.00015253259250299045,0.0006996371183024264,0.0004482003698254036,0.0009885268589938142,0.0001061996164878248,0.0008415169807439117,0.0006489958032092455,0.0008484724794370531,0.0007423460417335108,2.6485471475881876e-05,0.0009712003008498467,0.00027352203796222093,0.0008027657326736288,0.00018309323875200696,0.0005386147934264261,0.00155112098880332,0.0007742063078686182,0.0005778156718264511,0.0006509623714148808,0.0011146596700775811,0.00023675264376854069
CSCO,0.000523391020863234,0.0008996167398804896,0.0015896691785421883,0.0005002220792541698,0.0017737711883698535,-6.148376113585254e-05,0.0006886022350980515,0.0010218413357557601,0.00012213365462496601,0.0016093499663570499,0.000767235937641592,0.0006993952633083757,0.0011090558927429072,0.00036077107233775955,0.0005537403844808415,0.0010173723532994196,0.0005151264742306254,0.0010580526442066052,0.0013410201520542083,0.000520819768643089,0.0001533926133291757,0.0012210734525731686,0.0002419001501417517,0.0012101930144413923,0.002717703473718452,0.0007938930152893914,0.0003572460668783196,0.0007828764042177311,0.00026251358458311415,0.00013045830249856796,0.0008329839605920424,0.00032892918309125526,0.0013272526386387694,-0.0003558254648576854,0.0009410540172784718,-0.00042116361148604534,-0.00042384318458033347,0.00010995182776394993,0.00048749505250307275,0.0010218744818272006,0.000838149032953024,0.0003670449064458804,0.0004283375479135572,0.000626354384022242,0.00022455528706889774,0.0005988545143508717,0.00033268787526111426,0.0016129965613000691,0.0010172750457970257,0.00014817962498305356,0.0005038199116475025,0.0014081389724015405,2.9916572480077943e-05,0.0005397280553908484,0.0001744747232564314,0.0007186915397182557,0.0006684716749920298,-0.0006884846568769515,-0.00020068335077980316,0.000375035305958477,-0.00015693055585136727,0.0005754616851427005,-5.5448974789900344e-05,0.000882806136188772,0.0005594632566618047,0.0010414628202717261,0.0003256998125623906,-8.79195645395408e-05,0.0001878025677401874,0.0004162697634951045,-0.00010379969459088794,0.0021339116191432172,0.00032207515113169804,0.0009198863442858476,0.0001693518319110124,0.0005817190744969333,0.00014381408394437248,0.0020862131548360463,-0.00038321584388622236,-0.0003450065528073567,-0.0002677038388156083,0.0001591824578401308,0.001118413828991388,6.893701945415258e-05,0.00010970379699591622,-0.0003685229245491954,0.0006281310213329957,0.0002596517484994949,0.0010310866531444852,0.00041044028433988105,0.0002540491864556975,0.0016527160534542857,0.0010963510541780169,0.0004184467140132924,-1.6881564398979494e-05,0.0007228131792535928,0.0002730550906930715
CVS,0.0007654374746444561,0.0007007712288538253,0.0003636648828950934,0.00015196612157277104,0.0014305005623739926,-0.0005028476711001416,0.00018484996023409247,0.0010478156276503199,-0.001238594800389828,-8.669261217211832e-05,0.0004462722770712511,-0.0008667629746549846,-9.893690276050562e-06,-0.00015229983634630327,-0.00033873227768254423,0.0005425549614169923,-0.00022586280798282072,-0.0002634312996492948,0.0020744972966206133,0.0008324953531813736,-0.0003628461880237224,-0.0005703103653891554,-0.00012402736579098558,0.0006823958408037665,0.0007938930152893914,0.002290203150901099,0.0005766765039936106,-0.00042440790956859787,3.729457501242834e-05,0.0004598215947063983,5.821611733813881e-05,0.0003288780762432153,6.52821071511729e-05,7.116086580295059e-05,5.703001809590697e-05,-0.00048344073096189146,-0.0003713995833702039,-0.0005405910566645771,0.0011528400028101694,0.0008457066124181974,-0.000281235783892201,-0.0001714017117460488,-0.00015980226218588182,-0.0002854747357470232,-0.0001832256566288303,0.0003557793001425177,0.00041372194352961244,-0.00017769215293122627,-0.0006548879698322217,-4.8593368636312414e-05,-0.0002491611935531357,-0.00028464985359523827,0.00021745068855907228,0.0008972918311023188,-0.00023754523530070202,0.0004206353110063835,6.218854871407149e-05,-7.877953033276917e-05,0.0002058281117613511,0.00030217502579379723,-0.0005988273258158735,-7.761564058411304e-05,0.00027164963229488854,-0.00035001792251779896,0.000809716481512107,-0.0008196433002767176,-0.00043471360243574255,0.0003089897506816641,0.00026962953031814374,0.00010050734168823796,-0.0002974453007442664,0.00036258580789626856,0.0003217605293397769,0.00032989174362572926,0.0007135696773719895,0.0008487636031233133,-0.00011698820459094766,-4.209260678875874e-05,-0.00016832804569632455,-0.00048337072744563227,0.0001400468601209337,0.00034763527333429454,0.001074893412798469,0.0011413397831873818,-3.9933749552283324e-05,0.0004522843469094984,-0.0006759196509318097,-0.00035010069318540025,-6.933528099732811e-05,0.0002875106820269666,-0.0002911989413341774,-0.001643103011238261,0.0002592863670897413,-7.071873491246993e-05,0.0005336799900856725,0.001294266471256108,-1.2579983420097967e-05
CVX,0.0016693471237815023,0.0008622284161250176,-0.00011734429084532607,0.0006804808782302216,-0.0011569456808522215,0.0007760547830378482,0.0001796899406652202,0.00042647803071230644,-0.0002112441774540684,0.0012195977106641146,0.001357521083048972,0.001462436254364177,-2.476739554455287e-06,0.0008514522640210795,0.0007396545661093151,0.0012986939742713512,0.0015043307967586518,0.0010950247380219736,0.0007144464042330469,0.0001794362762411777,-0.0001242072732860498,0.0012254184791248611,0.0031111020312377027,0.0003606487429267865,0.0003572460668783196,0.0005766765039936106,0.0018962459855709013,0.00014444556997388218,0.0006988334722718075,0.00021027984487428095,0.000664317325392178,0.00058138724225207,0.0009113431058147107,-0.0004805830567918828,0.0009971911093091962,3.988620806200342e-05,0.00022263839921652097,0.00031576845017369245,0.0006242905475778834,0.00023524038726186616,0.0007704767288752676,-0.0003776261921998711,-0.00043483196444995636,0.0015632070394754716,0.0027688431116124875,0.00038686240548067044,0.0004668936534423505,0.0005857843781770331,0.0005183093076206355,2.460684912482891e-05,0.0010476684837324403,0.0006591532086437653,-2.2987580888204903e-05,0.0005261561481212886,0.0003502331611275962,0.0006765584000378755,0.00036623065649317525,-2.8497700409981236e-05,0.00036490025438468186,-0.00023234789561105024,0.0010835230804750562,0.00023097119597034524,3.160585348916004e-05,-0.00027976190039794154,0.00048143908331745115,0.0012795557381511064,-0.0004066849025093105,-0.00018401882947547047,4.579395623780406e-06,-3.989165672486976e-05,0.001086887927846234,0.0003647382193844728,3.609325807756871e-06,0.0007620099714832903,-0.00018839808582647697,-0.00027787294412211255,-0.0002674256263166127,0.0005422491833639591,1.4564968014068768e-05,-0.0003420458385567851,0.0015199735516249126,0.00035110997716030927,0.0007244610028128961,0.0008375145937930331,0.000925128795709617,0.0010021948331556912,0.0003863284618553717,0.0005172493479576523,0.0010393793201780074,0.0009089948437173579,0.0008305145043603881,0.0016859852228367476,0.0004586936988838241,-0.00019433719068954013,0.0008169149171262707,0.00047347658158230956,0.0009448691510797546
DHR,0.0001823210585985628,0.0003979887453793025,0.0010377537662202788,3.621778774514788e-05,-0.0003513122133975647,0.00020478192008543635,0.00028121517581972843,0.00027784836950399915,0.000591422755071249,0.001079334358088711,0.00032435815501814937,0.000873169990078353,-8.546325146487838e-05,0.00011516674702200511,0.0006833502565311221,0.00014257495038947604,0.00031463696122710114,0.0007965540764446705,-0.0005610053687711981,9.931633018172832e-05,0.0003682985268520118,0.0006805247375127992,0.0007300962222585313,0.0006228508065492342,0.0007828764042177311,-0.00042440790956859787,0.00014444556997388218,0.0011012875062368036,0.0002604140987219386,9.876755758308506e-05,0.0006885110444675528,0.00042983280257818306,0.0008360862386287446,-0.0001240619087408167,0.000739649524942953,0.00010541260088695853,7.06055837743691e-05,0.0003632509182905994,-0.00014274231744619158,-9.1220628393066e-05,0.0009179321418418155,0.00026884979192666426,0.0002916779259992563,0.0005802950296118334,0.000946006980965641,0.0006049847226652309,0.00014541892161575628,0.0011962329942347982,0.0007941377143332757,0.0001856096995482994,0.0002805585134838739,0.0005223523056012326,7.093998498551533e-05,0.00016371977095952067,0.00025470554854347636,0.0005012667036357934,0.00035002405632953603,-8.626740573296294e-05,-0.0001763182092545661,0.0003703541708525935,0.0003421471093980065,0.0005144711177676508,0.00048589036559711817,0.0003909771724166808,0.0001103515683857111,0.0007503080456943839,0.0003399139021405867,1.034754081189464e-05,0.0001868627111074885,0.0003698501210848678,0.00024335697628633107,0.0005650186061765567,9.126826932961886e-05,0.00031223081175251973,-0.00022151812300103484,0.00020454659916680434,-0.000341520147260087,0.00023600163064508737,-7.48763093429632e-05,0.0002787506078422193,0.00012621397703294288,0.0002529688844855529,0.0004480169225169194,-0.00026150835662029507,5.639918900805316e-05,-0.00016806676609766572,0.0008395212936528121,0.0002371190205228041,0.0009413612368534388,0.00024706703328451464,0.0004848733830880727,0.0002975801152634427,0.0006964027971627218,0.00026985918350741966,-0.0003449274448340277,-0.00029038324389338223,0.0005137043304065599
DIS,0.0014863721236349193,0.00015141784745767477,-9.899230611948263e-05,-0.00011178495902082602,0.0003186221735993591,0.0005830061993410817,0.00016493836458187578,0.00012551054781504824,0.0003742890554355748,0.001206987141468768,0.0012784739169647541,0.0016114529083261328,-0.00040121217474160353,0.0007854691855097277,0.00048388069669310106,0.00032799013604648604,0.0011490196208457303,0.0009791990653558347,0.000634505871789192,-0.0005878941316307925,0.000933545011540062,0.0011683542712138822,0.002143584825073616,0.00037492469228799424,0.00026251358458311415,3.729457501242834e-05,0.0006988334722718075,0.0002604140987219386,0.0017654064841992315,-0.00039669166780416143,0.000747471859427099,0.000257741936564191,0.0004910376715506977,5.640507347397041e-06,0.0005876766909824598,0.001417361653859603,0.0015131212720194821,0.0007341698153677171,0.00040920976879939476,0.0002970225183008767,0.0006424796767575525,-0.00033651151595183253,-0.00038391205582782075,0.0013984359415197259,0.001816743765818171,0.0005966037495320143,0.0002823393851884732,0.0005032233559708986,0.000365382176173468,-0.0002782251704382286,0.0009419468230262625,0.001688029691748602,-0.00012820948488063706,0.00030848340474500484,9.736221495546325e-05,0.0007501217358315575,8.937323158185502e-05,3.216903668983518e-05,0.00020283494394832317,-0.00011473393556577219,0.0009485810328090392,0.00010389315087418172,-0.00018609536183259874,2.757718157945737e-05,0.00020484280491610968,0.0017304253221555523,-0.0001477380564722864,-0.0004936599333351698,0.0006376750451857001,0.00048493934651918454,0.0006585761847773217,0.0013593236919745906,-2.8622025386657316e-05,0.00032920806971920496,-0.00041815605550635845,-0.00021557679163401985,-0.0004843656137921322,-0.0005069004682083111,-0.00018646283936761605,-6.978196434200897e-05,0.0009784429827198854,-0.00031038730488759143,0.0001033543297560633,0.0003870752877938357,0.0005497123298217232,0.000517520358783191,0.0004267095903233975,0.0004840605595950319,0.001174007838592929,0.0004454110318846185,0.0008115887342093548,-0.0005528394374821835,0.0006960903133488015,-2.1321562198078565e-05,-0.00020284121881500864,0.0003556984858679932,0.000900295066123123
DUK,0.00025681324413144005,-0.0004425245936415061,0.0005229233659109247,0.0005719362061987901,3.679648556739046e-05,-0.00048194645199735656,0.00039130318472393083,-0.00015297639921062778,0.00011065394261954966,-0.0008934053681458357,0.00017858996565745606,-0.0018973652346546965,-0.001023364775190021,-0.0015430236582503016,-0.0005823387399614088,0.00039304211794878433,-0.0015700724305929066,-0.0002529342778690086,-0.0012298315140311662,0.0011787895896047949,-2.2906230558091507e-06,-0.0013509864646517901,-0.0006686945886669179,0.0007427059436895171,0.00013045830249856796,0.0004598215947063983,0.00021027984487428095,9.876755758308506e-05,-0.00039669166780416143,0.002244176198839551,-0.000305713076906756,0.001810786937052879,-0.0006034647872792555,0.0006377994874667475,-0.0006849602927966668,-0.0005697147572308049,-0.0005381476299464753,-0.0010281626251348276,-0.0001114675037727589,-0.00047140640258604177,-0.0010215864358358122,0.0005663552336536206,0.0006141076279170861,-0.001236999393580453,-0.001218682808263001,-0.00025933959636036255,0.00032361287537000416,0.0002156696547649378,0.00047191580485805607,0.000992952267695051,-0.0011495483548035108,-0.0015660736028573164,0.0008219853883441736,0.0007036592837703997,3.4554741634466644e-06,2.359048444511425e-05,0.0001384421603061768,0.0007362077365457024,0.0006794348910176702,0.0006987877054027783,-0.0014088119422006684,0.00038397983709317674,0.0011346903147302768,-0.0008770076264921551,-0.00027454976922659845,-0.0022193552407706006,0.0005588022831648734,0.0018553563702805574,-0.00015360697236860735,0.00034678101668198137,-0.0010113715806234955,-0.0002700295114236432,0.0010916226515933789,9.729739692350278e-06,0.0007961082856933531,0.001385548575874187,0.0006854847969191515,0.0002590908558526368,-0.0002862077331079951,0.0005169125575059928,-0.0006557444110613201,0.0017768960919060971,0.0009132368913079992,0.0006095456730154305,-0.00024121615355970414,0.0004052036082202304,6.767963060175796e-05,0.00033951607570397054,-0.0011284631828389284,-0.0002449583626404258,-0.0008992836423407662,1.8815993711853182e-05,-2.137510374224838e-05,0.00014676950811728107,0.0012217439985587589,0.0005517578924722958,-0.0012922172234192434
EMR,0.0015466151054995432,0.0011430097542828583,0.0011963753489891934,0.0004966175644205278,4.3474263081932444e-05,-0.00013114227955057548,0.00034828232751337866,0.0010725372003744342,0.00012032344701495204,0.0012411133346977286,0.000706324062676052,0.0014042246535297238,0.00046845403982752196,0.00024175367219675913,0.0011959893322370048,0.0014801909044015224,0.0006135164654607944,0.0022842637956585637,0.0009355365733830236,-4.050399913607635e-05,0.0009414453181323814,0.0014029878802337664,0.001510084672186613,0.0008892062747739549,0.0008329839605920424,5.821611733813881e-05,0.000664317325392178,0.0006885110444675528,0.000747471859427099,-0.000305713076906756,0.0021440683804913817,0.0004261420569304143,0.0009734621099563853,-0.0004308909817695094,0.0017228893546455484,0.0007054423913236319,0.0006008592906109593,0.0009442653732083659,0.0005641105115154725,0.0004383049494185813,0.001422482232119353,-3.4695393027685815e-05,6.372715987147593e-06,0.001153749070637173,0.001767171028025035,0.0013995825283797832,0.0005606870071046112,0.0013558777384562023,0.0008119196981737041,-9.640280715439857e-06,0.0007100241323879625,0.0016465539501896156,-0.00022883316843832385,0.00030505735264563835,0.0005336240112906695,0.0012708558492790715,0.00023512281186022148,0.00018284157875086637,-0.0009972755231530228,-0.00013656294034643541,0.0013524712511996703,0.000695236864421595,-0.00031659549101677295,-0.00025606857195208246,0.00023564423091377494,0.0013464846063291046,-2.544734135555973e-05,-0.0007252076863385399,0.00036345616890762537,0.0004905040544571402,0.000340379435704019,0.0010112134156953923,-0.00015746261813883046,0.00047961731509427446,-0.0003784064248259386,-0.00040066102562476746,-0.00031325042741788505,0.00016466636493706069,0.00026571314918335636,0.0005186865908873801,0.0008629510316080443,-0.00012542700084688813,0.0009132207615451643,0.0006906614941364049,0.0017454963663291875,-0.0001636525520370213,0.0008971238869279865,0.0008342809717455868,0.001892012109627804,0.0009168681871656461,0.0006991276568237085,0.0008061865074215204,0.0009376989717319833,-6.45091948905144e-05,0.0003281519038749645,7.71610080790565e-05,0.000645495472330752
EXC,0.0008000915878419927,-0.0002586336059607336,0.0007334543355891063,0.00041553047576812385,0.00017545357997411252,-0.0002760821105544583,0.0006246854050480895,-0.0003131524577496415,-0.00013307303935065857,-0.00025861621959754103,0.0007531866701482532,-0.0014044110935173039,-0.001304438443733043,-0.0009680949559748121,1.3191465216609892e-05,0.0006344427836479491,-0.001172486422966278,0.00025686306012625735,-0.0011055163343257543,0.0008306216023654801,0.0003679089790159896,-0.0003010974110209846,-8.122300245534824e-05,0.0007521281105245857,0.00032892918309125526,0.0003288780762432153,0.00058138724225207,0.00042983280257818306,0.000257741936564191,0.001810786937052879,0.0004261420569304143,0.0024807594513328673,-0.000258765796604178,0.0005348120388871943,-5.784352075022616e-05,0.0002937322425280177,0.00031882093708618663,-0.0007878869228618872,-5.504724636259832e-05,-0.0003522789452529293,-0.0006062927082800802,0.0003815307628387674,0.00042042929833863157,-0.0005379916925612486,5.761059782858255e-05,3.744113218769664e-05,0.00021590516199031804,0.0007494163246826222,0.0006699950949816788,0.0008590870513286231,-0.000782733244470976,-0.0001535491819049854,0.0008354615868933926,0.0005369079721061744,0.00016643462181859596,0.00019753173683955785,0.0003156270652517684,0.00041138939400740224,0.0004461790506342238,0.00024240990051427474,-0.0007716737233969944,0.0005456472693670299,0.0009800008751841352,-0.0009279117455236922,-0.00044122773191284433,-0.0015835699074187466,0.0005012589097261473,0.0015098466863428515,0.0001558522823978879,0.0005359939407522615,-0.00022517893199294008,0.00041670864432334,0.0008844067827190764,8.298972914012213e-06,0.00047918567095841077,0.001128430945408472,0.00046661552419854365,0.0003919702241194219,-0.00036397034307831324,0.00014671309255482532,0.00020056846145701006,0.001516907124292697,0.0009437026070740304,0.0009348897376145317,0.0007170513346292003,0.0005884918650764118,0.0006910969967098194,0.0004235522397533038,-0.0007147504570369181,8.138884748320258e-05,-0.00040145915799894136,0.0007653319540042753,0.0003595467016662977,0.00017702148264473418,0.0014455490114849176,0.0001770892469972901,-0.0007236389883758407
F,0.0004734889592555609,0.0011955461511210322,0.0009050240757415577,0.0003400124829928688,-0.0004707800541056275,0.0006202728746384512,0.000272436936974602,0.0007863597957000919,0.0004700820699961706,0.002231404588587383,0.0012466944710584548,0.002120468693005933,0.0009940653634480936,0.0011515378253567589,0.0012065188593231107,0.001290078383182432,0.0017895549410866264,0.001669524631611418,0.001027326028105907,-0.0001697162879482369,0.0001217190977536612,0.0016462901578634833,0.0020696521779279566,0.000654914465242016,0.0013272526386387694,6.52821071511729e-05,0.0009113431058147107,0.0008360862386287446,0.0004910376715506977,-0.0006034647872792555,0.0009734621099563853,-0.000258765796604178,0.0017836963820598189,-0.0008154461601288869,0.0013999810156735844,-0.0002828100449950027,-0.0001939098795149681,0.0008363122961780824,0.00024188839494129101,0.0008727028487177618,0.00163271457370877,-3.5437612035277764e-05,-4.87652454354083e-05,0.0015867922112735276,0.0019028015730989767,0.0008633522427363856,0.00039415813281063996,0.0011374482115543867,0.0007682103822205518,-0.00022843367619829693,0.0012216699701093753,0.00047963684708643607,-0.00020921839589595992,5.631966914839537e-05,0.000466678839081824,0.0007243377054145327,0.0007134807074991158,-0.00020025003962100547,-0.00012905715806664294,-2.4701198804916173e-05,0.0010519057697362503,0.0004279445736008073,-0.0002414462513259029,0.0008421085178430737,0.0004918206050817161,0.0021508521269626123,-0.00015319403487528115,-0.0007449636156822389,4.994987629413638e-05,4.1646200332707645e-05,0.000698520045798865,0.0013725297817110298,-0.0002907858002921528,0.0008011762127273813,-0.000535264938289907,-0.0004165234053374288,-8.600407328945076e-05,0.0008945475040195879,4.847612027127272e-05,-0.00028851292677049476,0.00041819382666215136,-0.00035419879450166293,0.0004054067934339137,-0.00030505772044970555,0.0006577824221498757,-0.0002687676173175202,0.0005473928883401424,0.0005315006021946882,0.00184039761197483,0.0006500778826522006,0.0010174686635202241,0.001502588879375008,0.0011481405127583008,0.0001921076220823471,-0.0005251058324092521,6.906271343722828e-05,0.0011977192778560503
FB,-0.001102833288192223,-0.000900815824072811,0.00029341541545158464,0.000607527683479162,0.0003764425362766292,0.0004919605192904611,-0.0004368254334809838,0.0003958007241056921,0.0010612100012607163,-0.0006551106255750979,0.0006787273822484176,-0.0008276006473744624,0.0006209133409438312,-0.0007221501898151376,-0.00036359819066654985,-0.0016802402300695617,-0.0010884879356245825,-0.00040513247547635696,-0.0012632450684396132,0.00023701046338174143,0.0002019866509577144,-0.00024335448514108696,-0.0006403153917720213,6.148922369105051e-05,-0.0003558254648576854,7.116086580295059e-05,-0.0004805830567918828,-0.0001240619087408167,5.640507347397041e-06,0.0006377994874667475,-0.0004308909817695094,0.0005348120388871943,-0.0008154461601288869,0.0028302061867954186,-0.0007607653398273258,0.0007963896893395339,0.0006638511580638968,-0.0007311611688045892,-0.0015156661031145012,-0.00045075989368911464,5.433511637788094e-06,0.0012922447142040367,0.0013133169862456246,-0.0010011951279619942,-0.0015338477970571994,-0.00012331161935768992,6.597065854848328e-05,-0.0007105206497961589,0.0005582905196117859,6.82444545414125e-05,-0.0008432315232053594,0.00018176295326508086,0.0002903760758009222,0.0004356111738175585,-0.0004166264340551747,0.00013885814403978705,0.0007836250804351706,0.00044004416926722356,0.0004151101762035233,0.0003593196818452552,-2.0594462625680755e-05,-0.0005067531889462444,-0.0004916278119703553,-0.00021383658185590598,-0.00041358798123709953,-0.0009613509622438996,0.0013607852806137237,0.0008962221536516015,0.0004102660596140238,0.00026518968962478353,-0.000389920000303024,6.067459730495229e-05,0.0004284994463182524,-0.0005509184390966645,0.00047086842224317585,0.00043856156015326396,0.001128548221146889,-0.0012196372135357648,-0.00020338534871969328,-0.0002779528884606074,-0.00021191470455805147,0.0005558448375327103,-0.00034836912995376515,-0.000823901764622189,-0.0005725524459530804,0.0008045658500095411,0.0004493863974405727,-0.0004864399101450074,-0.0012549047616486387,-0.0007974635916832047,-0.00013571245737507249,-0.0015740202352681225,-0.0008756196979379618,0.0011499365945835146,-0.00042609369817547745,-0.000319440361491189,-0.0006632091762723691
FDX,0.0010471728539285787,0.00136861996171113,0.001395704116979261,0.0010051609487059967,-0.0003884659220518586,0.0008718799801846787,0.00039546128567715354,0.0012082149147754832,-6.724409584809963e-05,0.0025129874174859225,0.0009490423998797573,0.002955715058686296,0.0012825499276177728,0.001572039484986222,0.0017032430698036155,0.0008322153268033637,0.0024305127956075843,0.0021111883292689606,0.0017926873293021125,-0.00010705524283025774,0.0006345949017185728,0.002440035653779869,0.002724035679876269,0.0001430892951042117,0.0009410540172784718,5.703001809590697e-05,0.0009971911093091962,0.000739649524942953,0.0005876766909824598,-0.0006849602927966668,0.0017228893546455484,-5.784352075022616e-05,0.0013999810156735844,-0.0007607653398273258,0.0032678574452163598,0.0007872781688667558,0.0006817295459065547,0.0011132911204615981,0.000661639965962,0.0013250065528448375,0.0020705140340958944,-7.038858449780704e-05,-7.494001252226748e-05,0.0022531149642422144,0.0019329243108640733,0.0010928032750621513,0.0004312959283903474,0.0018148579743687966,0.0002675515314707678,-0.00042254340586607284,0.0016365472873496373,0.0016570397841928998,-0.00024554463013198066,-0.0001277795972308368,0.0005021485367676919,0.0008930767713870938,0.0008006238817348214,0.00013294914479395172,-0.0012059098661078562,-0.0005255169310761849,0.0025795911125863166,0.0005820292316882547,-0.0004779884837811153,0.00012267647812254048,0.0007672756308095873,0.002420580622685205,9.429000308029653e-06,-0.0012179704088826314,0.00033888904598889313,0.000988624203387188,0.0003501160523916696,0.000851330118532387,-0.0003234306264901204,0.0006093117969204579,-0.000586831165234259,-0.0002458481825848255,-0.000471331325468888,0.00091484255440492,0.00012722760448675586,0.00013566154661953704,0.0004205721489241607,-0.0007145502786823675,0.0004678029346482764,-0.00027284580911067296,0.0007813684106780898,0.0008353045719365469,0.000672820925721996,0.0008170554784903394,0.0016562637559188573,0.0012974804833678906,0.0012288927951041213,0.00160734625406943,0.0009304969345377457,0.0001598401646303727,-0.0004782217867896683,1.7231649760589847e-05,0.0014052851397121152
